Topic,PassageID,Rank,Offset,length,tagid,Passage
229 , 16301740,275,19.916,18878,1306 ,"['cell', 'cells', 'clinical', 'growth', 'human', 'infection', 'mice', 'reported', 'studies', 'symptoms', 'virus']"
229 , 15618070,276,19.897,35628,865 ,"['observed', 'patients', 'symptoms']"
229 , 12668578,277,19.878,68896,515 ,"['lung', 'patients', 'symptoms', 'treatment']"
229 , 11961176,278,19.867,25971,747 ,"['central', 'human', 'infection', 'results', 'studies', 'study', 'virus']"
229 , 11772851,279,19.845,3129,214 ,"['factor', 'new', 'symptoms']"
229 , 12923143,280,19.84,6616,713 ,"['al', 'clinical', 'et', 'et al', 'infection', 'viral']"
229 , 11714978,281,19.835,43691,2150 ,"['al', 'associated', 'clinical', 'et', 'et al', 'high', 'important', 'including', 'levels', 'proteins', 'rat', 'response', 'role', 'symptoms', 'virus']"
229 , 12003921,282,19.813,18074,586 ,"['alcohol', 'patients', 'symptoms']"
229 , 10528676,283,19.778,872,1434 ,['infection']
229 , 11602796,284,19.771,48952,705 ,"['observed', 'symptoms', 'type']"
229 , 10978414,285,19.771,4946,842 ,"['brain', 'clinical', 'development', 'disease', 'infection', 'involved', 'patients', 'symptoms']"
229 , 15583012,286,19.737,49003,2818 ,"['10', 'data', 'disease', 'effects', 'fig', 'human', 'important', 'infection', 'levels', 'mice', 'mouse', 'results', 'similar', 'type', 'using']"
229 , 11172095,287,19.733,5967,970 ,"['al', 'cell', 'clinical', 'effects', 'et', 'et al', 'function', 'growth', 'infection', 'mice', 'rat', 'virus']"
229 , 9160696,288,19.73,18274,886 ,"['associated', 'clinical', 'disease', 'infection', 'symptoms']"
229 , 12626799,289,19.702,1296,375 ,"['symptoms', 'treatment']"
229 , 10807797,290,19.696,9532,622 ,"['cells', 'disease', 'dna', 'infection', 'virus']"
229 , 12730505,291,19.695,3055,308 ,"['clinical', 'patients', 'symptoms']"
229 , 11369660,292,19.668,29886,329 ,['patients']
229 , 10710494,293,19.646,36307,1381 ,"['infection', 'studies', 'study', 'symptoms']"
229 , 10966999,294,19.644,12177,748 ,"['clinical', 'control', 'infection', 'patients', 'study', 'symptoms']"
229 , 9845514,295,19.642,47350,1356 ,"['cancer', 'including', 'infection', 'patients', 'reported', 'response', 'study', 'symptoms', 'treatment', 'virus']"
229 , 15120056,296,19.62,40261,837 ,"['10', 'infection', 'patients', 'specific', 'symptoms', 'treatment', 'viral', 'virus']"
229 , 15589643,297,19.618,168545,328 ,"['clinical', 'patients', 'symptoms']"
229 , 9207465,298,19.617,24030,1129 ,"['10', 'cells', 'clinical', 'development', 'disease', 'fig', 'human', 'rat', 'results', 'study', 'symptoms']"
229 , 15731395,299,19.613,12201,224 ,"['symptoms', '½ï']"
229 , 12056708,300,19.61,27199,372 ,"['cancer', 'patients', 'study', 'symptoms']"
229 , 15331659,301,19.606,73015,473 ,"['associated', 'brain', 'development', 'disease', 'gene', 'human', 'mutations', 'symptoms']"
229 , 15657285,302,19.591,8385,898 ,"['cells', 'symptoms', 'viral', 'virus']"
229 , 16030298,303,19.577,3527,575 ,"['cancer', 'clinical', 'similar', 'symptoms', 'treatment']"
229 , 11429466,304,19.57,58849,856 ,"['clinical', 'different', 'gene', 'human', 'symptoms', 'using']"
229 , 11641382,305,19.544,24100,1061 ,"['clinical', 'disease', 'high']"
229 , 10590282,306,19.541,19444,1733 ,"['clinical', 'data', 'different', 'including', 'infection', 'patients', 'response', 'symptoms', 'treatment']"
229 , 11535503,307,19.526,41121,1233 ,"['effect', 'expressed', 'human', 'important', 'infection', 'patients', 'toxicity', 'virus']"
229 , 12200359,308,19.518,31397,37 ,"['infection', 'symptoms']"
229 , 15637039,309,19.5,26167,437 ,"['clinical', 'symptoms', 'treatment']"
229 , 12907437,310,19.485,21666,2115 ,"['activity', 'binding', 'cell', 'cells', 'data', 'expression', 'growth', 'human', 'infection', 'involved', 'observed', 'present', 'reported', 'shown', 'studies', 'treatment', 'used', 'using']"
229 , 16024535,311,19.473,19954,232 ,"['cancer', 'symptoms']"
229 , 12732653,312,19.462,1343,1488 ,"['central', 'disease', 'human', 'infection', 'nervous', 'symptoms', 'viral']"
229 , 12065446,313,19.449,23496,1288 ,"['al', 'et', 'et al', 'including', 'infection', 'patients', 'symptoms', 'treatment']"
229 , 15213318,314,19.446,29669,822 ,"['associated', 'disease', 'function', 'including', 'infection', 'reported']"
229 , 12124471,315,19.444,53855,531 ,"['different', 'effects', 'infection', 'molecular', 'present', 'rat', 'using', 'viral']"
229 , 12951354,316,19.442,13019,766 ,"['clinical', 'disease', 'including', 'infection', 'lung', 'serum', 'symptoms']"
229 , 15550585,317,19.414,15355,869 ,"['bone', 'clinical', 'disease', 'hiv', 'infection', 'patients', 'symptoms', 'used']"
229 , 12538773,318,19.409,134193,569 ,"['fulltext', 'human']"
229 , 11535697,319,19.405,195,486 ,"['cancer', 'cells', 'disease', 'symptoms', 'used']"
229 , 14688051,320,19.385,27761,280 ,"['clinical', 'infection', 'patients']"
229 , 12096074,321,19.353,7599,1046 ,"['new', 'used']"
229 , 12509638,322,19.324,1561,788 ,"['including', 'infection', 'patients', 'symptoms', 'treatment', 'using']"
229 , 15469975,323,19.309,10579,1026 ,"['cells', 'clinical', 'disease', 'et', 'human', 'muscle', 'pathway', 'regulation', 'study', 'symptoms']"
229 , 15728150,324,19.296,16544,1620 ,"['clinical', 'infection', 'response', 'specific', 'symptoms', 'treatment', 'used', '½ï']"
229 , 11772851,325,19.266,7180,244 ,"['factor', 'new', 'symptoms']"
229 , 12771404,326,19.259,24190,500 ,"['disease', 'infection', 'results', 'symptoms', 'virus']"
229 , 15069016,327,19.257,69925,976 ,"['bone', 'cells', 'high', 'levels', 'mice', 'observed', 'role', 'specific', 'symptoms']"
229 , 15722485,328,19.255,11561,1089 ,"['clinical', 'human', 'new', 'symptoms']"
229 , 10910942,329,19.252,16448,1021 ,"['clinical', 'control', 'infection', 'shown', 'specific', 'viral']"
229 , 15840884,330,19.25,3201,1194 ,"['activity', 'associated', 'clinical', 'fig', 'reported', 'symptoms', 'treatment']"
229 , 10986312,331,19.246,17573,1438 ,"['associated', 'cells', 'data', 'dna', 'factor', 'human', 'including', 'infection', 'involved', 'muscle', 'response', 'using', 'viral', 'virus']"
229 , 14525777,332,19.239,38106,801 ,"['10', 'data', 'high', 'human', 'infection', 'observed', 'patients', 'study']"
229 , 12595634,333,19.227,22336,527 ,"['disease', 'factor', 'infection', 'mechanisms', 'patients', 'present', 'study']"
229 , 16186238,334,19.212,45579,860 ,"['al', 'disease', 'et', 'et al', 'including', 'infection', 'mouse', 'present', 'used', 'virus']"
229 , 9242543,335,19.206,11395,953 ,"['10', 'clinical', 'complex', 'control', 'disease', 'hiv', 'infection', 'patients', 'specific', 'study', 'symptoms', '½ï']"
229 , 14504092,336,19.194,23220,813 ,"['infection', 'patients', 'results', 'studies', 'symptoms', 'treatment']"
229 , 9887052,337,19.193,10617,575 ,"['control', 'human', 'symptoms']"
229 , 10910942,338,19.181,8498,1204 ,"['analysis', 'bone', 'cell', 'cells', 'gene', 'infection', 'similar', 'symptoms']"
229 , 15151947,339,19.181,39549,250 ,"['observed', 'symptoms', 'treatment']"
229 , 10952740,340,19.156,9817,482 ,"['response', 'treatment']"
229 , 14966203,341,19.106,49608,413 ,"['cell', 'fulltext', 'human', 'regulation']"
229 , 10809836,342,19.104,328,706 ,"['disease', 'increased', 'infection', 'new', 'patients', 'symptoms']"
229 , 9057664,343,19.102,11511,344 ,"['clinical', 'data', 'patients', 'symptoms']"
229 , 11842261,344,19.076,29196,350 ,"['cells', 'infection', 'muscle', 'using']"
229 , 14605293,345,19.076,9617,440 ,"['control', 'function', 'symptoms']"
229 , 12777356,346,19.074,15504,644 ,"['cancer', 'disease', 'symptoms']"
229 , 12907437,347,19.074,64565,1291 ,"['binding', 'bone', 'cell', 'cells', 'gene', 'high', 'human', 'infection', 'levels', 'mechanism', 'receptor', 'shown', 'studies', 'using', 'viral']"
229 , 9269759,348,19.063,23187,959 ,"['clinical', 'effect', 'effects', 'fig', 'increased', 'levels', 'shown', 'similar', 'symptoms', 'treatment', '½ï']"
229 , 10644832,349,19.061,36810,1704 ,"['al', 'development', 'et', 'et al', 'infection', 'new', 'reported', 'response', 'shown', 'study', 'virus']"
229 , 14736990,350,19.055,153,345 ,"['clinical', 'disease', 'high', 'symptoms']"
229 , 15827051,351,19.033,45388,1392 ,"['effect', 'function', 'observed', 'patients', 'reported', 'studies', 'symptoms', 'treatment']"
229 , 10675400,352,19.024,60589,2341 ,"['clinical', 'control', 'fig', 'gene', 'growth', 'infection', 'symptoms', 'virus']"
229 , 9310503,353,19.009,14292,960 ,"['disease', 'infection', 'new', 'patients', 'symptoms']"
229 , 11493513,354,19.007,18695,1177 ,"['acid', 'clinical', 'patients', 'present', 'symptoms', 'type']"
229 , 9207436,355,18.985,23054,431 ,"['associated', 'symptoms']"
229 , 15299102,356,18.981,14980,449 ,"['infection', 'patients', 'treatment']"
229 , 15254028,357,18.979,11528,946 ,"['infection', 'patients', 'symptoms']"
229 , 9242545,358,18.966,11950,1360 ,"['clinical', 'control', 'disease', 'hiv', 'infection', 'patients', 'symptoms']"
229 , 12748361,359,18.954,8052,1426 ,"['central', 'infection', 'patients', 'reported', 'study', 'symptoms', 'treatment']"
229 , 12851224,360,18.954,12658,995 ,"['clinical', 'infection', 'symptoms']"
229 , 10978392,361,18.953,37958,338 ,"['clinical', 'infection', 'response', 'treatment', 'viral']"
229 , 11157836,362,18.946,14055,217 ,"['10', 'infection', 'patients']"
229 , 16135526,363,18.934,21355,945 ,"['clinical', 'disease', 'response', 'symptoms', 'treatment']"
229 , 10910942,364,18.933,17492,1718 ,"['bone', 'cell', 'control', 'development', 'effects', 'factor', 'infection', 'patients', 'reported', 'serum', 'study', 'treatment', 'virus']"
229 , 12771438,365,18.914,2014,656 ,"['cancer', 'present', 'similar', 'symptoms']"
229 , 12029161,366,18.905,25109,1245 ,"['clinical', 'data', 'fig', 'infection', 'observed', 'present', 'shown', 'study', 'symptoms', 'virus']"
229 , 16033803,367,18.893,30327,1699 ,"['10', 'clinical', 'important', 'infection', 'membrane', 'patients', 'reported', 'results', 'study', 'symptoms', 'treatment']"
229 , 11825849,368,18.885,913,1627 ,"['alcohol', 'central', 'effects', 'growth', 'high', 'human', 'important', 'increased', 'molecular', 'nervous', 'observed', 'symptoms', 'using']"
229 , 12730505,369,18.882,26022,267 ,"['patients', 'study', 'symptoms']"
229 , 11136894,370,18.875,3829,495 ,"['bone', 'cells', 'growth', 'virus']"
229 , 8904609,371,18.871,17421,359 ,"['clinical', 'study', 'symptoms']"
229 , 12595634,372,18.867,4860,391 ,"['disease', 'dna', 'infection', 'muscle', 'present', 'reported', 'viral']"
229 , 11064628,373,18.865,17296,268 ,"['patients', 'symptoms']"
229 , 11714978,374,18.851,12257,609 ,"['clinical', 'factor', 'infection', 'patients', 'serum', 'virus']"
229 , 12480938,375,18.836,5471,792 ,"['infection', 'viral', 'virus']"
229 , 14679130,376,18.833,9490,271 ,"['data', 'disease', 'study', 'symptoms']"
229 , 9092619,377,18.832,32171,592 ,"['fig', 'symptoms', 'virus']"
229 , 11961176,378,18.832,3126,188 ,['human']
229 , 14665562,379,18.831,25664,522 ,"['associated', 'clinical', 'reported', 'specific', 'symptoms']"
229 , 12202439,380,18.83,14001,418 ,"['clinical', 'data', 'symptoms']"
229 , 12488476,381,18.828,10028,940 ,"['cells', 'disease', 'human', 'infection', 'symptoms', 'used']"
229 , 9480986,382,18.817,35060,924 ,"['cells', 'clinical', 'control', 'high', 'infection', 'mice']"
229 , 8852664,383,18.811,38747,392 ,"['clinical', 'studies', 'symptoms', 'type', '½ï']"
229 , 9310473,384,18.809,38967,227 ,['mice']
229 , 10986312,385,18.808,15086,1444 ,"['10', 'associated', 'bone', 'clinical', 'disease', 'dna', 'increased', 'infection', 'levels', 'lung', 'muscle', 'patients', 'serum', 'type', 'viral']"
229 , 12003921,386,18.8,13047,272 ,"['central', 'symptoms']"
229 , 15385635,387,18.795,22341,475 ,"['disease', 'infection', 'viral', 'virus']"
229 , 12209034,388,18.784,16343,455 ,"['clinical', 'study', 'symptoms', 'treatment']"
229 , 14679117,389,18.781,16075,364 ,"['cancer', 'clinical', 'patients', 'symptoms', 'toxicity', 'treatment']"
229 , 15226518,390,18.774,26685,371 ,"['activity', 'clinical', 'different', 'disease', 'results', 'symptoms']"
229 , 15448346,391,18.772,31167,1229 ,"['analysis', 'disease', 'dna', 'high', 'infection', 'symptoms', 'viral']"
229 , 12378672,392,18.769,76029,1490 ,"['analysis', 'cell', 'clinical', 'high', 'infection', 'patients', 'present', 'serum', 'symptoms', 'viral']"
229 , 11925363,393,18.768,18410,668 ,"['effect', 'symptoms']"
229 , 9454777,394,18.753,22627,551 ,"['bone', 'control', 'fig', 'symptoms']"
229 , 15520060,395,18.752,35753,293 ,['symptoms']
229 , 15608093,396,18.752,17858,279 ,"['role', 'symptoms']"
229 , 12686674,397,18.745,10389,860 ,"['analysis', 'disease', 'infection', 'levels', 'symptoms']"
229 , 11815564,398,18.743,19593,780 ,"['clinical', 'disease', 'effects', 'symptoms']"
229 , 11125172,399,18.74,4451,4494 ,"['al', 'associated', 'bone', 'cells', 'clinical', 'disease', 'et', 'et al', 'high', 'infection', 'mechanisms', 'patients', 'proteins', 'reported', 'response', 'symptoms', 'virus']"
229 , 12393655,400,18.735,11182,266 ,"['cells', 'patients', 'symptoms']"
229 , 15448335,401,18.726,62480,629 ,"['development', 'disease', 'infection', 'symptoms', 'type', 'virus']"
229 , 15845784,402,18.724,13902,1597 ,"['clinical', 'disease', 'infection', 'patients', 'protein', 'study', 'symptoms', 'treatment']"
229 , 11981050,403,18.709,15591,223 ,"['human', 'infection']"
229 , 15604217,404,18.706,28505,467 ,"['associated', 'infection', 'observed', 'reported']"
229 , 10350383,405,18.706,18330,1099 ,"['clinical', 'infection', 'patients', 'response', 'treatment']"
229 , 14613741,406,18.703,8725,278 ,['study']
229 , 11796648,407,18.699,10463,834 ,"['disease', 'infection', 'study', 'symptoms']"
229 , 10837440,408,18.688,16927,1226 ,"['clinical', 'new', 'present', 'symptoms', 'treatment']"
229 , 15878975,409,18.685,18372,470 ,"['patients', 'symptoms']"
229 , 10704459,410,18.683,59166,1761 ,"['activity', 'cell', 'cells', 'clinical', 'control', 'data', 'fig', 'function', 'infection', 'mice', 'response', 'shown', 'studies', 'symptoms', 'virus']"
229 , 9338438,411,18.669,42727,1308 ,"['disease', 'human', 'including', 'response', 'study']"
229 , 12032211,412,18.66,6180,1110 ,"['high', 'increased', 'role', 'shown', 'symptoms']"
229 , 11807219,413,18.657,1179,2593 ,"['associated', 'cells', 'control', 'expressed', 'human', 'infection', 'mechanism', 'mice', 'mouse', 'protein', 'role', '½ï']"
229 , 11988523,414,18.636,47722,921 ,"['different', 'effects', 'infection', 'mice', 'mutations']"
229 , 15575007,415,18.635,10994,746 ,"['including', 'infection', 'studies', 'study', 'symptoms']"
229 , 9657751,416,18.63,24857,857 ,"['clinical', 'factor', 'high', 'infection', 'levels', 'patients', 'serum', 'study']"
229 , 10409297,417,18.625,13675,1222 ,"['clinical', 'data', 'disease', 'infection', 'studies', 'study', 'symptoms']"
229 , 15117761,418,18.618,25429,94 ,"['activation', 'hiv', 'infection', 'symptoms']"
229 , 11157895,419,18.614,68508,1309 ,"['clinical', 'data', 'response', 'symptoms']"
229 , 15914836,420,18.61,57242,1169 ,"['al', 'et', 'et al', 'expression', 'human', 'including', 'infection', 'lung', 'mouse', 'virus']"
229 , 10809821,421,18.599,4675,264 ,"['effect', 'infection']"
229 , 11535504,422,18.587,23309,319 ,"['clinical', 'infection']"
229 , 12493808,423,18.58,690,962 ,"['clinical', 'high', 'symptoms']"
229 , 12738663,424,18.573,11691,517 ,"['clinical', 'symptoms']"
229 , 15166193,425,18.569,23233,837 ,"['disease', 'symptoms']"
229 , 10753854,426,18.56,28245,285 ,"['cancer', 'disease']"
229 , 15454580,427,18.558,68170,1414 ,"['cell', 'cells', 'fig', 'human', 'increased', 'infection', 'levels', 'observed', 'treatment']"
229 , 15784917,428,18.558,11670,1037 ,"['al', 'clinical', 'disease', 'effects', 'et', 'et al', 'infection', 'study']"
229 , 12034586,429,18.554,38653,847 ,"['control', 'disease', 'infection', 'study', 'symptoms']"
229 , 15649989,430,18.55,16970,1471 ,"['clinical', 'development', 'including', 'increased', 'infection', 'present', 'specific', 'symptoms', 'used']"
229 , 9057647,431,18.55,10127,1537 ,"['cell', 'cells', 'data', 'growth', 'human', 'including', 'infection', 'mechanism', 'protein', 'results', 'role', 'specific', 'virus']"
229 , 11389121,432,18.547,5191,597 ,"['activity', 'clinical', 'effects', 'human', 'treatment']"
229 , 10755046,433,18.544,18838,288 ,"['analysis', 'symptoms']"
229 , 12808162,434,18.544,17276,288 ,['symptoms']
229 , 10725059,435,18.539,12282,492 ,"['infection', 'symptoms', 'treatment']"
229 , 9756512,436,18.538,10567,590 ,"['disease', 'human', 'studies', 'study', 'symptoms']"
229 , 11961276,437,18.537,40844,875 ,"['analysis', 'data', 'observed', 'results', 'shown', 'symptoms', 'using']"
229 , 12453936,438,18.529,61862,702 ,"['disease', 'patients', 'reported', 'symptoms']"
229 , 11390736,439,18.528,9616,1523 ,"['brain', 'central', 'clinical', 'infection', 'nervous', 'patients', 'reported', 'symptoms']"
229 , 10556266,440,18.526,28001,636 ,"['clinical', 'disease', 'patients', 'study', 'symptoms']"
229 , 15102975,441,18.523,6856,473 ,"['clinical', 'involved', 'molecular', 'specific', 'symptoms']"
229 , 12209034,442,18.513,3561,293 ,"['10', 'levels', 'similar', 'symptoms']"
229 , 10692517,443,18.503,3565,1158 ,"['associated', 'clinical', 'disease', 'dna', 'human', 'increased', 'infection', 'patients', 'symptoms', 'virus']"
229 , 12925491,444,18.502,11933,564 ,"['10', 'clinical', 'disease', 'symptoms']"
229 , 9414298,445,18.497,6609,926 ,"['effects', 'hiv', 'infection', 'mechanisms']"
229 , 15705640,446,18.467,8306,2812 ,"['clinical', 'data', 'infection', 'patients', 'protein', 'symptoms']"
229 , 11917070,447,18.465,7175,293 ,"['function', 'patients', 'symptoms']"
229 , 12937238,448,18.455,13663,605 ,"['clinical', 'development', 'disease', 'patients', 'study', 'symptoms']"
229 , 10922352,449,18.446,22699,442 ,"['central', 'human', 'nervous', 'symptoms']"
229 , 15939705,450,18.445,7763,925 ,"['al', 'alcohol', 'et', 'et al', 'increased', 'levels', 'similar', 'symptoms']"
229 , 12814917,451,18.432,365,490 ,"['al', 'et', 'et al', 'factor', 'infection']"
229 , 15166188,452,18.425,50651,416 ,"['observed', 'reported', 'studies', 'symptoms']"
